"#ID","Service Name","State","Service Description","Price Type","Billing Mode","Price","Tax Rate","Xero Account Name","Quickbooks Inventory Item","Unit Name","Min Price","Max Price","Service Terms","Created","Updated"
"2703969","Form 1040 Tax Return Preparation","active","<p>To assist you in filing your annual Form 1040 Individual tax return</p><p>This includes:</p><ul><li>Preparation of your Individual Tax Return</li><li>Electronic filing of federal tax return to the IRS</li><li>Electronic filing of agreed-upon state tax return (if necessary) to taxing authorities</li></ul><p><strong>Please note the stated price is the minimum price</strong>. There may be an additional fee before filing, which will be based on the complexity of the return.</p>","fixed","automatic","450.0","Exempt","","Tax_Prep_1040_Individual","","","","","September 26, 2024 03:08 pm","December 22, 2025 05:47 pm"
"2703970","TAX | Document Organization & Analysis","active","<p>This service is designed to support clients who provide unorganized, incomplete, or bulk tax documentation (e.g., folders of receipts, uncategorized PDFs, or mixed financial records) that require additional review before tax preparation can begin.</p><p>Under this service, Motta Financial will:</p><ul><li>Review client-provided tax source documents for relevance and completeness</li><li>Sort and organize receipts, statements, and records into tax-relevant categories</li><li>Identify missing or unclear documentation and request clarification as needed</li><li>Classify transactions and documents to support accurate tax reporting</li><li>Prepare organized summaries or schedules for use in tax preparation</li></ul><p>This service <strong>does not include tax return preparation, bookkeeping, or audit services</strong>, but is intended to prepare documents so tax preparation can be completed efficiently and accurately.<br><br><strong><u>NOTE:</u></strong> This service is considered <strong>preparatory and administrative in nature</strong> and is required when client-provided documentation is not in a tax-ready format. It is separate from tax preparation and is billed independently.</p>","unit","manual","150.0","Exempt","","Tax_Prep_1040_Individual","hour","","","<ul><li><strong>Scope of Service</strong><br>This service is limited to the organization, review, and classification of tax-related documents provided by the client. It does not include:<ul><li>Tax return preparation</li><li>Bookkeeping or reconciliation to accounting records</li><li>Verification of the accuracy or completeness of source documents</li><li>Audit, review, or assurance services</li></ul></li><li><strong>Client Responsibilities</strong><br>The client is responsible for:<ul><li>Providing all documents they wish to be considered for tax reporting</li><li>Responding timely to clarification requests</li><li>Retaining original records and supporting documentation</li></ul></li><li><strong>Billing Method</strong><br>This service is billed on an <strong>hourly basis</strong> based on actual time incurred. Time includes document review, sorting, categorization, follow-up communications, and preparation of summaries.</li><li><strong>No Guarantee of Tax Outcome</strong><br>Organization of documents does not guarantee deductibility, tax positions, or outcomes. Final tax treatment is determined during tax preparation based on applicable tax law.</li><li><strong>Authorization to Proceed</strong><br>Work will begin upon client authorization, which may be provided electronically. Fees incurred under this service are due regardless of whether the client proceeds with tax preparation.</li></ul>","September 26, 2024 03:08 pm","January 10, 2026 01:49 pm"
"2703972","Digital Document Storage","active","<p>We will keep all of your uploaded files in our portal for you to access for an indefinite amount of a time if you continue to stay a client. We will keep your uploaded files for up to 7 years from date of upload if you stop being our client.</p>","included","manual","","Exempt","","Services","","","","","September 26, 2024 03:08 pm","December 22, 2025 05:48 pm"
"2703974","Year-Round Access for ""Quick Questions"" (Unlimited)","active","<p>Any email or call that doesn't warrant additional research or work.</p>","fixed","automatic","199.0","Exempt","","Tax_Prep_1040_Individual","","","","","September 26, 2024 03:08 pm","December 22, 2025 05:10 pm"
"2703975","TAX | IRS Representation | Correspondence Audit Defense","active","<p><strong>Service Description</strong></p><p>This service is designed for IRS correspondence audits involving multiple items, higher scrutiny areas (e.g., credits, filing status, Schedule C activity), or prior year audit exposure.</p><p>Motta Financial will:</p><ul><li data-list-item-id=""ed75d76cf70c9b53c787833a15bb86fb1"">Perform a detailed review of the IRS notice and related tax return(s)</li><li data-list-item-id=""ec72f54a4073d8a6e347e154f945346a1"">Analyze prior year filings where relevant to identify recurring audit risks</li><li data-list-item-id=""eaf502a6a5c6fbc1dd359d50b79be0550"">Provide a comprehensive document request and audit support checklist</li><li data-list-item-id=""eb0d390ebc0d81034cb035460efd59f14"">Conduct an internal “audit-style” review of the tax return and supporting documentation</li><li data-list-item-id=""e5168a438ab29c47adefd959f4f3633e2"">Identify strengths, weaknesses, and potential exposure areas</li><li data-list-item-id=""e4de78f0440ded4636eafd06987eb08db"">Develop a response strategy (defend positions or recommend adjustments)</li><li data-list-item-id=""e2b9fb4e631890f29a37718fa9027213b"">Prepare and submit a complete, organized audit response package to the IRS</li><li data-list-item-id=""e59279cb9adf3cae4472c5b0ee7aa361a"">Respond to one (1) additional round of IRS follow-up correspondence, if needed</li></ul><p>This service is appropriate for moderate complexity audits requiring analysis, documentation reconstruction, and strategic response.</p>","fixed","automatic","4500.0","Exempt","","TAX_Advisory_IRS Representation","","","","<ul><li data-list-item-id=""e5b28c710c34af6929b059db4894a8e9b"">This engagement includes up to two (2) IRS correspondence responses (initial + one follow-up).</li><li data-list-item-id=""e244c3f0d379d46f8640ed6cd4d67e5d4"">Scope is limited to items identified in the original IRS notice. New issues raised by the IRS may require an expanded engagement.</li><li data-list-item-id=""e7984a21dce9eee290988478bda26e26c"">Client agrees to provide all requested documentation, including prior year audit results if applicable.</li><li data-list-item-id=""ee168469a9e91010ca9f177f8299899e2"">Motta Financial will rely on client-provided documentation and representations and does not guarantee audit outcomes.</li><li data-list-item-id=""e587c086a91b5589ded0e436e0da2d02e"">If positions cannot be substantiated, Motta Financial may recommend amended filings or alternative resolution strategies, which are not included in this scope.</li><li data-list-item-id=""ec97d3723136ea79fefee631b22ba5a52"">This service does not include IRS appeals, collections work, amended tax return preparation, or representation before tax court.</li><li data-list-item-id=""e99228097d0687eb812e99ba9faa7b3db"">Additional work outside the defined scope will be billed separately or require a service upgrade.</li><li data-list-item-id=""ea30666c16cc1ea4f58c3516dcacb4393"">Timely communication and document submission by the client is critical to meeting IRS deadlines.</li></ul>","September 26, 2024 03:08 pm","April 17, 2026 02:51 pm"
"2703976","TAX | Tax Estimate Calculations (Quarterly)","active","<p>Provide customized tax estimates based on actuals on a quarterly basis.&nbsp;</p>","fixed","automatic","949.0","Exempt","","TAX_Advisory_Tax Planning","","","","","September 26, 2024 03:08 pm","January 22, 2026 01:54 pm"
"2703977","TAX | Annual Tax Planning Meeting","active","<p><span style=""color:rgb(64,62,61);font-family:-apple-system, BlinkMacSystemFont, &quot;Helvetica Neue&quot;, Helvetica-, Arial, sans-serif;"">Meeting to discuss current tax situation and potential year-end tax moves. We will also discuss your business operations and look for areas of improvement.</span></p>","fixed","automatic","500.0","Exempt","","TAX_Advisory_Tax Planning","","","","","September 26, 2024 03:08 pm","December 31, 2025 07:28 am"
"2740332","Tax | Prep (State): Individual","active","<h3>State Tax Return Preparation</h3><p>We will prepare and file your state income tax returns for the requested state(s). This includes:</p><ul><li>Gathering information needed to accurately complete your state tax return(s).</li><li>Determining the correct tax liability or refund amount by applying relevant state tax laws.</li><li>Preparing required state tax forms and schedules.</li><li>Performing a quality review to ensure accuracy before filing.</li><li>Electronically filing your state return(s) to expedite processing and any refunds.</li></ul><p>You will receive a copy of the filed tax return(s). Additional fees apply per state if you have activity in multiple states.</p>","fixed","manual","50.0","Exempt","","TAX_Prep_Individual (State)","","","","<h3><strong>1. Scope of Service</strong></h3><p>Motta Financial will prepare and file your individual state tax return(s) based on the information provided by you. Services include:</p><ul><li>Review of income, deductions, and credits applicable to state tax regulations.</li><li>Preparation of the state tax return, ensuring compliance with all relevant laws and regulations.</li><li>Filing of the completed state return electronically or by mail (where applicable).</li><li>Coordination with your federal return to ensure accuracy and consistency.</li></ul><hr><h3><strong>2. Documentation Requirements</strong></h3><p>The client is responsible for providing all necessary documentation for the preparation of the state return, including but not limited to:</p><ul><li>W-2s, 1099s, and other income statements.</li><li>Details of state-specific deductions and credits, if applicable (e.g., property tax statements, charitable contributions).</li><li>Records of state tax payments or estimated payments made during the year.</li></ul><p>Failure to provide accurate and complete documentation may delay filing or result in additional fees.</p><hr><h3><strong>3. Pricing</strong></h3><p>State tax return preparation is billed as an additional service to the federal return. Fees will be communicated upfront and may vary based on:</p><ul><li>The complexity of the state tax laws or filing requirements.</li><li>Multi-state filings.</li><li>Additional services required for state-specific deductions or credits.</li></ul><p>Payment must be made in full before filing the state return.</p><hr><h3><strong>4. Filing Deadlines</strong></h3><p>The client is responsible for providing all required documents to Motta Financial by the deadlines communicated.</p><ul><li>Motta Financial will make reasonable efforts to complete and file the state return before the applicable deadline, provided all documentation is submitted on time.</li><li>If an extension is required, additional fees may apply.</li></ul><hr><h3><strong>5. Responsibility for Tax Liability</strong></h3><p>The client is solely responsible for:</p><ul><li>Payment of any state tax due, including penalties and interest for late payments.</li><li>Ensuring the accuracy of all information provided for the preparation of the return.</li></ul><p>Motta Financial is not responsible for penalties or interest resulting from incomplete, inaccurate, or late information provided by the client.</p><hr><h3><strong>6. Audit Protection (Optional)</strong></h3><p>Clients may elect to purchase <strong>MottaGuard Audit Protection</strong>, which includes representation in the event of an audit or inquiry related to the state tax return prepared by Motta Financial. This service is optional and available for an additional fee.</p><hr><h3><strong>7. Confidentiality</strong></h3><p>Motta Financial is committed to safeguarding your personal and financial information. All data provided will be treated as confidential and used solely for the purpose of preparing and filing your state tax return.</p><hr><h3><strong>8. Amendments and Corrections</strong></h3><ul><li>If an amendment to a state return is required due to an error by Motta Financial, it will be corrected at no additional charge.</li><li>Amendments due to client-provided omissions or changes after filing will incur additional fees.</li></ul><hr><h3><strong>9. Termination of Services</strong></h3><p>Either party may terminate this agreement at any time. If terminated by the client after preparation has begun, fees for services rendered will be due. No refunds will be issued for completed work.</p><hr><h3><strong>10. Dispute Resolution</strong></h3><p>Any disputes arising from these terms will first be addressed through mediation. If unresolved, disputes may proceed to binding arbitration in accordance with the rules of the American Arbitration Association.</p><hr><h3><strong>11. Acceptance of Terms</strong></h3><p>By engaging Motta Financial for state tax return preparation, you acknowledge and accept these terms. For questions or additional information, contact us at <strong>info@mottafinancial.com</strong> or call <strong>(702) 514-6055</strong>.</p>","October 23, 2024 04:30 pm","November 11, 2025 05:37 pm"
"2740335","Tax | Schedule D: Income from Investments","active","<p>Schedule D is used to report the sale of investments such as stocks, bonds, and real estate. Our Tax Preparation Service for Individuals with a Schedule D is tailored to address the complexities of reporting capital gains and losses from investments, including stocks, bonds, mutual funds, cryptocurrency, and other taxable transactions. We ensure accurate reporting and compliance with federal and state tax laws while helping you strategically manage your tax liability. Services include:</p><ul><li>Gathering documentation of capital gains/losses</li><li>Determining short-term vs long-term holding periods</li><li>Comprehensive review of investment sales documentation (e.g., 1099-B).</li><li>Application of loss carryforwards to offset taxable gains.</li><li>Calculation of net capital gain or loss.</li><li>Preparing Schedule D with accurate totals</li><li>Attaching completed Schedule D to Form 1040</li></ul><h4><strong>Exclusions</strong></h4><ul><li>This service does not include amended returns, IRS/state audit representation, or preparation of FBAR or FATCA forms (e.g., Form 8938) unless explicitly agreed upon in a separate engagement letter.</li></ul><h4><strong>Your Commitment</strong></h4><p>You agree to provide accurate and complete records of all investment transactions, including Forms 1099-B, digital asset transaction logs, prior-year returns, and other supporting documentation. Missing or incomplete documentation may delay the preparation of your return or require filing an extension.</p>","fixed","automatic","125.0","Exempt","","Tax_Prep_Sch D_Investments","","","","<ul> <li> <strong>Scope of Work:</strong><ul><li>Motta Financial will prepare the selected schedules based on information provided by the client.</li></ul> </li> <li> <strong>Documentation Required:</strong> Records of purchase and sale transactions, including dates, costs, and proceeds.<br>
</li> <li> <strong>Additional Fees:</strong> Apply for a high volume of transactions requiring extensive reconciliation.<br>
</li> <li> <strong>Accuracy of Information:</strong><ul><li>The client is responsible for providing accurate and complete documentation. Any changes or omissions may result in additional fees.</li></ul> </li> <li> <strong>Filing Deadlines:</strong><ul><li>The client must submit all necessary documents by the deadlines communicated by Motta Financial to ensure timely filing.</li></ul> </li> <li> <strong>Additional Fees:</strong><ul><li>Additional charges may apply for significant bookkeeping corrections, incomplete documentation, or unusually complex scenarios.</li></ul> </li> <li> <strong>Audit Protection (Optional):</strong><ul><li>Clients may add MottaGuard Audit Protection for representation in case of IRS or state audits related to these schedules.</li></ul> </li> <li> <strong>Payment Terms:</strong><ul><li>Fees for each schedule are billed in addition to base tax preparation charges. Payment must be completed before filing.</li></ul> </li> <li> <strong>Confidentiality:</strong><ul><li>Motta Financial ensures all client data is handled securely and in compliance with privacy laws.</li></ul> </li> </ul>","October 23, 2024 04:31 pm","November 11, 2025 05:26 pm"
"2740336","Tax | Schedule E: Passive Income Activites","active","<p>Our Tax Preparation Service is designed to simplify the complexities of managing and filing your individual tax return, particularly when it involves reporting income and deductions on Schedule E. This service ensures compliance with all federal and state tax regulations while maximizing deductions and minimizing your tax liability. We will prepare Schedule E (Form 1040) to report supplemental income/loss from:</p><ul><li>Rental real estate</li><li>Royalties</li><li>Partnerships</li><li>S corporations</li><li>Estates &amp; trusts</li><li>Other activities</li></ul><h4><strong>Exclusions</strong></h4><ul><li>This service does not include representation during an IRS or state audit, preparation of amended tax returns, or advisory services outside the tax year in question. If additional services are required, we are happy to provide a separate engagement letter for those needs.</li></ul><h4><strong>Your Commitment</strong></h4><p>To ensure the accuracy of your return, you will need to provide us with complete and accurate financial records, including but not limited to property income/expenses, K-1s, prior-year returns, and details of any significant life changes impacting your tax situation.</p>","fixed","automatic","249.0","Exempt","","Tax_Prep_Sch E_Passive","","","","<ul> <li> <strong>Documentation Required:</strong> Lease agreements, expense records, and K-1s from partnerships or S-Corps.</li> <li> <strong>Additional Fees:</strong> Apply for multi-property owners or complex partnership arrangements.</li> </ul>","October 23, 2024 04:32 pm","November 11, 2025 05:29 pm"
"2740339","Tax | Schedule F: Farming Income","active","<p>Motta Financial provides expert preparation of <strong>Schedule F (Profit or Loss from Farming)</strong> as an <strong>add-on to your 1040 filing</strong>, ensuring accurate reporting of farm income and expenses. Whether you operate a small family farm or a large agricultural business, our team ensures compliance with IRS regulations while maximizing deductions to optimize your tax savings.</p><hr><h3><strong>What's Included</strong></h3><ol> <li> <strong>Accurate Preparation of Schedule F</strong><ul><li>Detailed reporting of farm income, including crop sales, livestock sales, government payments, and other agricultural revenue.</li><li>Proper classification of ordinary farm expenses such as feed, seed, fertilizer, labor costs, and machinery maintenance.</li></ul> </li><li> <strong>Maximized Deductions and Depreciation</strong><ul><li>Identification of all eligible farm-related deductions, including fuel, utilities, repairs, and insurance.</li><li>Application of IRS depreciation rules for farm equipment, buildings, and vehicles.</li></ul> </li><li> <strong>Compliance with IRS Regulations</strong><ul><li>Proper handling of self-employment tax implications for farm operators.</li><li>Coordination with other required tax forms, including Form 4562 (Depreciation and Amortization) if applicable.</li></ul> </li><li> <strong>Integration with Form 1040</strong><ul><li>Seamless incorporation of Schedule F into your overall tax return to reflect accurate farm income and expense reporting.</li></ul> </li> </ol>","fixed","manual","325.0","Exempt","","Tax_Prep_Sch F_Farming","","","","<ul>
<li>
<strong>ocument Submission</strong>:<ul><li>Clients must provide all income records (e.g., sales receipts, government subsidies) and expense documentation (e.g., invoices, bank statements) via our secure client portal.</li></ul>
</li>
<li>
<strong>Filing Deadlines</strong>:<ul><li>Schedule F is included in your 1040 filing, with standard IRS deadlines applying. Documents must be submitted at least <strong>30 days before the filing deadline</strong> to ensure timely preparation.</li></ul>
</li>
<li>
<strong>Approval Process</strong>:<ul><li>The completed Schedule F will be submitted with your 1040 only after client review and approval.</li></ul>
</li>
<li>
<strong>Exclusions</strong>:<ul><li>This service does not include audit support, state-level filings, or prior-year amendments.</li></ul>
</li>
</ul>","October 23, 2024 04:35 pm","December 22, 2025 05:30 pm"
"2740341","Tax | Prep (8938): FATCA (8938)","active","<p>Prepare Form 8938 to disclose specified foreign financial assets as required under FATCA. Includes identifying reportable foreign accounts and assets, gathering statements and information, and completing the form with required details. File with annual individual income tax return.</p>","unit","manual","375.0","Exempt","","Tax_Prep_Foreign_8938_FATCA","filing","","","","October 23, 2024 04:36 pm","November 11, 2025 05:35 pm"
"2740342","Tax | Prep (FBAR): Report of Foreign Bank and Financial Accounts","active","<p>Managing foreign bank account reporting can be complex, but at Motta Financial, we simplify the process. Our FBAR preparation and filing service ensures compliance with the Financial Crimes Enforcement Network (FinCEN) requirements, giving you peace of mind and protecting you from potential penalties. We'll prepare and file the Report of Foreign Bank and Financial Accounts (FBAR) on your behalf to report financial interests in or authority over foreign accounts.</p><p><strong>What's Included:</strong></p><ul><li>Comprehensive review of your foreign financial account details to ensure accuracy.</li><li>Preparation and filing of the FinCEN Form 114 (FBAR) by the annual June 30 deadline.</li><li>Analysis of filing thresholds to confirm FBAR requirements based on your aggregate account values.</li><li>Ongoing guidance to address queries related to foreign account reporting.</li></ul><p>Our expertise ensures your FBAR is prepared accurately and in compliance with federal regulations. Add this service to your tax preparation package for seamless, worry-free compliance.</p>","fixed","automatic","250.0","Exempt","","TAX_Prep_Foreign_FINCIN114_FBAR","","","","<h3><strong>Service Terms</strong></h3><ul><li><strong>Scope of Service:</strong> Motta Financial will assist in the preparation and filing of the FinCEN Form 114 (FBAR) based on the information provided by the client. The service includes verifying account balances and ensuring compliance with applicable reporting thresholds.</li><li><strong>Client Responsibilities:</strong> Clients are responsible for providing all necessary documentation, including foreign account statements, account holder details, and tax identification numbers, by the agreed-upon deadlines. Late submission may impact the ability to file timely.</li><li><strong>Filing Deadline:</strong> The FBAR is due annually on or before June 30. It is the client's responsibility to provide all required documentation no later than May 15 to ensure timely filing.</li><li><strong>Fee Structure:</strong> The FBAR preparation and filing service is offered as an add-on to your tax preparation package. The standard fee is $250 per filing, subject to adjustment for complexity.</li><li><strong>Compliance Guarantee:</strong> While Motta Financial will make every effort to ensure compliance, ultimate responsibility for accurate and timely reporting remains with the client. Any penalties arising from inaccurate or incomplete information provided by the client will not be the liability of Motta Financial.</li><li><strong>Payment Terms:</strong> Payment for FBAR preparation services will be due upon acceptance of the service proposal. Invoices will be sent via a secure payment link.</li></ul><h4><strong>Authorization &amp; Approval</strong></h4><p>By adding the FBAR Preparation &amp; Filing Add-On, you acknowledge the terms outlined above and agree to provide the required documentation by the specified deadlines.</p>","October 23, 2024 04:36 pm","November 11, 2025 05:36 pm"
"2740344","Tax | Prep (1120C): C-Corporation","active","<p>Our C Corporation Tax Preparation service ensures your business meets its federal and state tax filing obligations accurately and efficiently. We prepare and file Form 1120, including all necessary schedules, credits, and deductions, while optimizing tax positions in compliance with the latest IRS and state regulations. Our goal is to help your corporation minimize tax liability, maximize compliance, and avoid unnecessary penalties.</p><h3><strong>What's Included:</strong></h3><p>✅ Preparation and filing of <strong>Form 1120</strong> (U.S. Corporation Income Tax Return)<br>✅ State corporate tax return preparation (as applicable)<br>✅ <strong>Standard business deductions &amp; credits</strong> review<br>✅ <strong>Depreciation &amp; fixed asset reporting</strong> (Section 179, Bonus Depreciation, etc.)<br>✅ <strong>Book-to-tax reconciliation</strong> (if applicable)<br>✅ <strong>Estimated tax payment calculations</strong> (if needed)<br>✅ <strong>E-filing &amp; confirmation of acceptance</strong></p><h3><strong>What's Not Included (But Available as Add-ons):</strong></h3><p>➕ Multi-state tax returns (additional per state)<br>➕ Nexus analysis &amp; state tax compliance review<br>➕ IRS/State audit representation<br>➕ Tax planning &amp; strategy sessions</p>","fixed","automatic","1350.0","Exempt","","Tax_Prep_1120c_C-Corp","","","","<p>Motta agrees to prepare and file the Client's <strong>C Corporation federal tax return (Form 1120) and applicable state returns</strong> based on information provided by the Client. Additional services outside this scope may require a separate engagement agreement.</p><h3><strong>Client Responsibilities</strong></h3><ul><li>Provide <strong>accurate and complete financial records</strong> (income statement, balance sheet, trial balance, etc.).</li><li>Respond to requests for additional information <strong>in a timely manner</strong> to avoid delays.</li><li>Ensure prior-year tax returns are available (if applicable).</li></ul><h3><strong>Exclusions</strong></h3><p>This engagement <strong>does not include</strong> bookkeeping, payroll services, or financial statement preparation. Additionally, representation before the IRS or state agencies is <strong>not included</strong> but can be provided under a separate engagement.</p>","October 23, 2024 04:36 pm","November 11, 2025 05:35 pm"
